STN_ID,LAT,LONG
72493023230,37.72139,-122.22083
72493599999,37.667,-122.117
72493623254,37.9917,-122.055
72493799999,37.461,-122.115
72493899999,37.512,-122.25
72494023234,37.6197,-122.3647
72494699999,37.333,-121.817
72495399999,38.517,-122.917
72495599999,38.213,-122.281
72495799999,38.517,-122.817
72497199999,39.783,-121.85
72497399999,39.8,-121.867
72502014734,40.6825,-74.1694
72502594741,40.85,-74.06139
72502799999,41.509,-72.829
72502899999,40.63,-73.27
72503014732,40.7792,-73.88
72503499999,40.917,-72.783
72503504781,40.7939,-73.1017
72503614757,41.6266,-73.8842
72503794745,41.06694,-73.7075
72503814714,41.5,-74.1
72503999999,40.95,-73.4
72504514758,41.26389,-72.88722
72504614707,41.3275,-72.04944
72505599999,41.67,-69.95
72505699999,41.35,-71.467
72505799999,41.28,-70.08
72505894793,41.16806,-71.57778
72506114756,41.25306,-70.06083
72506314756,41.25306,-70.06083
72506599999,41.667,-70.95
72506699999,41.4,-70.617
72506799999,41.667,-70.267
72506999999,41.683,-69.983
72507014765,41.7225,-71.4325
72507399999,42.067,-70.217
72507499999,41.583,-71.417
72507899999,41.45,-71.35
72508014740,41.9375,-72.6819
72508699999,41.372,-73.482
72508714752,41.73611,-72.65056
72508899999,42.583,-70.917
72508999999,41.27,-72.9
72509014739,42.3606,-71.0097
72509499999,42.1,-70.683
72509594746,42.2706,-71.8731
72509714790,42.15,-70.93333
72509899999,42.183,-71.167
72509999999,42.58,-70.67
72510114712,40.36667,-75.96667
72510314712,40.36667,-75.96667
72511114751,40.21722,-76.85139
72511514711,40.1962,-76.7724
72511699999,40.117,-76.283
72511799999,40.133,-80.283
72512614736,40.29639,-78.32028
72512704726,40.31611,-78.83389
72512899999,40.85,-77.85
72513014777,41.3336,-75.7269
72514014778,41.2433,-76.9217
72514499999,40.433,-76.567
72514599999,41.7,-74.8
72515004725,42.2068,-75.98
72515599999,42.491,-76.467
72515614748,42.15944,-76.89194
72516599999,43.517,-72.95
72517014737,40.65083,-75.4492
72518014735,42.7431,-73.8092
72518514750,43.35,-73.6167
72518699999,44.681854,-75.4655
72519014771,43.1111,-76.1038
72519599999,43.47,-76.52
72519794794,43.145,-75.38389
72519899999,41.7,-73.733
72520094823,40.4846,-80.2144
72520499999,40.767,-80.383
72520514762,40.35472,-79.92167
72520799999,40.267,-79.4
72521014895,40.9181,-81.4435
72521599999,41.47,-82.18
72523599999,42.153,-79.258
72524014820,41.4057,-81.852
72524399999,41.483,-81.7
72524499999,41.684028,-81.38975
72524599999,41.517,-81.683
72524614891,40.8204,-82.5178
72524799999,41.567,-81.483
72524999999,41.55,-82.73
72525014852,41.2548,-80.6737
72526014860,42.0803,-80.1824
72526604751,41.8,-78.6333
72526794868,41.38333,-79.86667
72528014733,42.9408,-78.7358
72528399999,42.24125,-78.371389
72528599999,42.88,-78.88
72528704724,43.10833,-78.93806
72528899999,43.27,-79.07
72529014768,43.1167,-77.6767
72529599999,43.25,-77.6
72530599999,41.908,-88.249
72530614855,42.08333,-87.83333
72531499999,38.567,-90.15
72531599999,40.033,-88.267
72531699999,39.833,-88.867
72532014842,40.6675,-89.6839
72533014827,40.9705,-85.2063
72533599999,40.65,-86.15
72533699999,40.233,-85.383
72533799999,41.617,-87.4
72534014819,41.78611,-87.75222
72534694866,41.86667,-87.61667
72534799999,42.417,-87.867
72535014848,41.7072,-86.3163
72535499999,41.717,-86.0
72536094830,41.5871,-83.8055
72536614825,41.01361,-83.66861
72537094847,42.2313,-83.3308
72537499999,42.223,-87.746
72537514822,42.40917,-83.01
72537614853,42.23333,-83.53333
72537714804,42.6083,-82.8183
72538599999,42.33,-82.97
72538799999,47.467,-87.883
72539014836,42.78028,-84.57889
72539514833,42.2667,-84.4667
72539614815,42.3075,-85.25111
72539799999,42.85,-84.48
72540099999,40.25,-93.72
72543094822,42.1927,-89.093
72544014923,41.46528,-90.52333
72545014990,41.8833,-91.7166
72545514931,40.78333,-91.12528
72546014933,41.5338,-93.653
72546514950,41.1077,-92.4466
72546699999,41.683,-93.55
72547094908,42.39778,-90.70361
72547399999,41.833,-90.333
72548094910,42.5544,-92.4011
72548514940,43.1544,-93.3269
72550014942,41.3102,-95.8991
72551014939,40.8508,-96.7475
72551599999,40.3,-96.75
72552014935,40.9611,-98.3136
72552499999,41.617,-98.95
72552599999,40.605,-98.428
72552699999,40.717,-99.0
72553094918,41.36667,-96.01667
72553399999,40.083,-95.6
72554014949,41.11667,-95.91667
72555599999,41.433,-99.65
72555699999,42.579,-100.0
72556014941,41.9855,-97.4352
72556599999,41.45,-97.333
72556699999,42.47,-98.688
72557014943,42.3913,-96.3791
72561024030,41.0993,-102.9863
72562599999,40.2,-100.583
72562624091,40.51,-101.62
72562799999,42.05,-101.07
72563499999,40.869111,-100.004222
72563599999,42.05,-102.8
72563624017,42.8374,-103.0981
72564024018,41.15,-104.8167
72564524022,41.3167,-105.6833
72566024028,41.8705,-103.593
72567024032,42.8783,-100.55
72568524019,42.75,-105.38333
72569024089,42.8977,-106.4739
72570099999,40.5,-107.533
72570599999,40.441,-109.51
72571599999,40.483,-107.217
72571699999,39.53,-107.8
72571799999,39.533,-107.733
72572499999,40.219,-111.723
72574124027,41.5944,-109.0529
72574399999,41.583,-109.017
72574524057,41.8,-107.2
72575024126,41.19611,-112.01139
72575524101,41.11667,-111.96667
72576024021,42.8154,-108.7261
72576524061,43.06417,-108.45889
72577504111,41.27306,-111.03056
72577699999,43.6,-110.733
72578024156,42.9202,-112.5711
72578499999,46.133,-115.6
72578524145,43.51639,-112.06722
72578624151,42.1884,-112.2475
72578899999,44.883,-116.1
72580524172,40.0681,-118.5692
72581024193,40.7206,-114.0358
72582524121,40.8288,-115.7886
72582699999,39.5,-117.08
72582799999,41.667,-115.783
72583024128,40.9017,-117.808
72583524119,40.6118,-116.8917
72583799999,40.375694,-120.572694
72584523225,39.2774,-120.7102
72584699999,39.32,-120.133
72584799999,38.883,-120.0
72584899999,40.02,-124.07
72586599999,43.5,-114.3
72586699999,42.483,-114.483
72586724133,42.5416,-113.7661
72586899999,42.633,-111.583
72586994186,42.3061,-113.3688
72589594236,42.14694,-121.72417
72589699999,42.22,-120.35
72591024216,40.1519,-122.2536
72591524257,40.5175,-122.2986
72594099999,40.8,-124.167
72594524283,40.97806,-124.10861
72594624286,41.78028,-124.23667
72595524259,41.78139,-122.46806
72595724215,41.3325,-122.33278
72595899999,41.483,-120.567
72595999999,41.733,-122.55
72597024225,42.3811,-122.8722
72597524235,42.6003,-123.3641
72598524267,42.07444,-124.29
72603699999,43.833,-68.833
72605014745,43.12,-71.3
72605499999,42.32,-70.88
72605599999,43.083,-70.817
72605999999,43.07,-70.72
72606499999,43.4,-70.7
72606799999,42.2,-70.72
72606899999,42.05,-70.18
72606999999,41.78,-70.5
72607114606,44.7978,-68.8185
72607499999,45.45,-69.55
72607799999,44.45,-68.367
72607999999,44.067,-69.1
72608014608,44.90667,-66.99194
72608399999,47.285,-68.313
72608499999,44.53,-67.62
72611699999,43.617,-72.3
72612099999,44.93,-72.2
72613099999,44.267,-71.3
72614594705,44.2035,-72.5623
72615599999,43.567,-71.417
72616599999,42.9,-72.267
72468499999,38.517,-106.017
72476699999,38.5,-107.883
72485699999,38.544367,-118.6343
72494523293,37.3591,-121.924
72504094702,41.1583,-73.1289
72507999999,41.532,-71.282
72512504787,41.17833,-78.89889
72519614717,43.234,-75.407
72525399999,41.210183,-81.251625
72532399999,40.933,-90.433
72538699999,44.017,-82.783
72549099999,42.55,-94.183
72562024023,41.1213,-100.6694
72572024127,40.7781,-111.9694
72582499999,39.517,-115.967
72590523275,39.12583,-123.20083
72618099999,44.5333333,-70.5333333
72618499999,44.05,-70.283
72618514605,44.3155,-69.7972
72618799999,44.1,-69.1
72618999999,44.27,-68.32
72619614610,45.6477,-68.6925
72622194725,44.93583,-74.84583
72622504742,44.65,-73.46667
72622794790,43.9922,-76.0217
72622899999,44.383,-74.2
72635094860,42.8825,-85.52389
72635599999,42.133,-86.433
72635699999,42.12,-86.48
72635799999,42.233,-85.55
72635899999,41.7033169,-86.8212417
72636014840,43.17111,-86.23667
72636599999,43.95,-86.47
72637599999,42.667,-83.417
72637699999,43.0,-82.42
72637799999,43.63,-83.85
72637914845,43.53306,-84.07972
72638094814,44.3591,-84.6738
72638414817,44.28333,-85.41667
72638599999,44.272,-86.247
72638699999,44.63,-86.25
72638714850,44.74083,-85.5825
72639094849,45.0716,-83.5644
72639499999,46.311,-85.457
72639514808,44.45,-83.4
72639799999,44.25,-83.43
72639999999,45.95,-86.23
72640014839,42.955,-87.9044
72640499999,45.933,-89.733
72640594869,43.1086,-88.0306
72640799999,43.02,-87.95
72640899999,43.75,-87.7
72641014837,43.1405,-89.3452
72641599999,42.62,-89.042
72641614921,43.21194,-90.18139
72643014920,43.8788,-91.2527
72643514991,44.8665,-91.4879
72643694930,43.93333,-90.26667
72644014925,43.9041,-92.4916
72645014898,44.4794,-88.1366
72645499999,44.13,-87.55
72645599999,44.133,-87.683
72645699999,43.983,-88.55
72645799999,44.25,-88.517
72645899999,44.85,-87.417
72645999999,44.78,-87.32
72646114897,44.9288,-89.6277
72646599999,44.783,-89.667
72646799999,45.417,-91.767
72646899999,45.717,-90.4
72648099999,45.723,-87.094
72648299999,45.717,-87.1
72648399999,45.717,-87.1
72648799999,45.127,-87.638
72649999999,43.407,-94.746
72650099999,43.167,-95.15
72651014944,43.5778,-96.7539
72651499999,43.733,-103.617
72651599999,44.3,-96.817
72652099999,43.0666666,-98.5333333
72652599999,42.917,-97.383
72653099999,43.8,-99.317
72654014936,44.3981,-98.2231
72654599999,43.775,-98.039
72655014926,45.5433,-94.0513
72655599999,46.4,-94.133
72655699999,44.55,-95.083
72655714910,45.8679,-95.3941
72655999999,44.451,-95.822
72656099999,44.383,-100.283
72656399999,44.325,-93.311
72657599999,45.062,-93.354
72657614928,45.11667,-95.08333
72657799999,45.15,-93.217
72657999999,44.817,-93.45
72658014922,44.8831,-93.2289
72658399999,45.1,-94.5
72658414927,44.93194,-93.05556
72658599999,44.223,-93.919
72658699999,43.65,-94.417
72658799999,43.65,-95.583
72659014929,45.4433,-98.413
72660599999,44.480322,-103.782958
72662024090,44.0433,-103.0536
72662524006,44.15,-103.1
72662699999,45.15,-89.117
72662799999,45.6,-103.55
72665099999,44.349,-105.539
72666024029,44.7694,-106.9688
72666494173,44.54444,-110.42111
72666599999,43.967,-107.95
72667199999,45.433,-105.4
72667399999,45.433,-105.4
72667699999,47.133,-104.8
72668599999,45.547,-100.408
72668624025,44.3813,-100.2855
72669599999,45.918697,-102.106178
72670099999,44.517,-109.017
72676199999,44.65,-111.1
72676399999,44.65,-111.1
72676599999,44.683,-111.117
72676699999,44.567,-112.317
72677024033,45.8069,-108.5422
72677499999,46.25,-114.15
72677599999,46.43,-109.83
72677624036,47.0492,-109.4578
72678524135,45.9647,-112.5006
72679624138,45.2575,-112.5544
72679724132,45.788,-111.1608
72679824150,45.6983,-110.4408
72681024131,43.5666,-116.2405
72681524106,43.05,-115.86667
72683099999,43.583,-118.95
72683499999,42.15,-124.27
72683524230,44.2558,-121.1392
72683894185,43.595,-118.9564
72683999999,44.4,-118.967
72686699999,45.18,-113.9
72687199999,45.95,-116.133
72687399999,45.9425556,-116.123416
72687499999,42.9,-117.65
72688024155,45.6983,-118.8547
72688424148,45.28333,-118.0
72688524152,45.51139,-118.42472
72688624130,44.8428,-117.8086
72690424231,43.23889,-123.35472
72691699999,43.68,-124.17
72691724284,43.41333,-124.24361
72693024221,44.1278,-123.2206
72694024232,44.905,-123.0011
72694599999,44.483,-123.283
72695499999,44.583,-124.067
72695699999,44.62,-124.05
72695799999,45.2,-123.967
72695824285,44.58333,-124.05
72695999999,45.25,-122.767
72698024229,45.5958,-122.6093
72698599999,45.55,-122.4
72698699999,45.533,-122.95
72698799999,45.667,-121.883
72698824219,45.6194,-121.1661
72698999999,45.57,-123.92
72703199999,46.133,-67.783
72703399999,46.117,-67.8
72711999999,46.6166666,-69.5166666
72712014607,46.8705,-68.0173
72712514623,46.95,-67.88333
72713014604,46.68333,-68.05
72734014847,46.4794,-84.3572
72734699999,46.5,-84.33
72734714841,45.5644,-84.7927
72734899999,45.85,-84.72
72741099999,45.955025,-90.424419
72741599999,45.633,-89.467
72743094850,46.5313,-87.5491
72743599999,45.865,-84.637
72743799999,45.817,-88.117
72743899999,46.55,-87.38
72744014858,47.16861,-88.48889
72744599999,46.527,-90.131
72744899999,47.23,-88.63
72745014913,46.8369,-92.1833
72745299999,47.85,-96.617
72745394967,46.90056,-95.06778
72745594931,47.38639,-92.83889
72745699999,46.722,-92.043
72745899999,47.217,-93.517
72745999999,47.817,-91.833
72747014918,48.5614,-93.3981
72747799999,48.85,-95.7
72750099999,46.6,-94.32
72753014914,46.92528,-96.81111
72753499999,46.1,-97.15
72753514919,46.9258,-98.6691
72755099999,47.5,-94.933
72755499999,47.75,-90.34
72755599999,48.066,-96.185
72756099999,48.9333333,-95.35
72757299999,48.117,-98.9
72757399999,48.114,-98.909
72757594925,47.96667,-97.4
72757614916,47.9428,-97.1839
72758099999,48.1,-98.87
72764524012,46.7994,-102.7972
72765099999,47.75,-101.83
72767094014,48.1738,-103.6366
72767594011,48.41667,-101.35
72767624013,48.2552,-101.2733
72768094008,48.2138,-106.6214
72768499999,47.329,-106.953
72768699999,48.1,-105.583
72768799999,47.707,-104.193
72772024144,46.6056,-111.9636
72773024153,46.9208,-114.0925
72773524139,46.6383,-113.1761
72775024143,47.4733,-111.3822
72775524112,47.51667,-111.18333
72777094012,48.5428,-109.7633
72779024146,48.3042,-114.2636
72779599999,47.6,-115.37
72781024243,46.5683,-120.5428
72781524237,47.2767,-121.3372
72782599999,47.399,-120.207
72782624141,47.3078,-119.5154
72782724110,47.20778,-119.31917
72783024149,46.3747,-117.0156
72783399999,44.52,-114.22
72783499999,47.767,-116.817
72783699999,47.47,-115.8
72784099999,46.567,-119.6
72784524163,46.26667,-119.11667
72784624160,46.09472,-118.28694
72785024157,47.6216,-117.528
72785524114,47.63333,-117.65
72785699999,47.683,-117.317
72785799999,46.75,-117.117
72787399999,48.55,-117.88
72788599999,48.117,-123.5
72789099999,48.417,-119.533
72791094224,46.1569,-123.8825
72791599999,46.28,-124.05
72791699999,46.92,-124.1
72792024227,46.9733,-122.9033
72792424223,46.11667,-122.89389
72792599999,47.233,-123.15
72792699999,46.483,-122.8
72792794225,46.9727,-123.9302
72792899999,47.483,-122.75
72793024233,47.4444,-122.3138
72793499999,47.493,-122.216
72793524234,47.53028,-122.30083
72793799999,47.9,-122.283
72793899999,47.267,-122.567
72793999999,47.52,-122.42
72797094240,47.9375,-124.555
72797624217,48.79389,-122.53722
72797799999,47.9,-124.63
72797999999,48.12,-122.75
72798499999,48.367,-124.6
72798599999,48.522,-123.024
72799699999,48.17,-123.1
74200699999,48.47,-122.42
74201024228,48.13333,-123.4
74206024207,47.15,-122.48333
74206599999,47.92,-122.53
74207024201,47.08333,-122.58333
74207599999,47.38,-122.37
74230024037,46.4266,-105.8825
74370099999,44.05,-75.733
74392014611,43.9,-69.93333
74394514710,42.93333,-71.43833
74420099999,40.3,-109.9833333
74460099999,41.3666666,-88.6833333
74465599999,41.767,-88.467
74471499999,40.883,-81.833
74486094789,40.6386,-73.7622
74486499999,40.717,-73.4
74486514719,40.84361,-72.63222
74490014702,42.47,-71.28944
74490499999,42.717,-71.117
74490504779,42.56667,-71.6
74491014703,42.2,-72.53333
74491514775,42.15778,-72.71611
74491699999,42.433,-73.3
74494099999,41.6666666,-69.9666666
74497699999,40.600105,-73.899581
74499404741,42.85,-73.95
74506023239,37.78333,-122.31667
74516023202,38.26667,-121.93333
74531093065,38.96667,-104.81667
74570013840,39.83333,-84.05
74594013705,38.81667,-76.86667
74595099999,38.33,-75.08
74596513756,38.95,-74.883
74598013702,37.08278,-76.36028
74611099999,35.280531,-116.630031
74612093104,35.6875,-117.6931
74619099999,36.33,-117.1
74637599999,34.933,-105.583
74671013806,36.66667,-87.48333
74671693808,36.9647,-86.4238
74693093737,35.13333,-78.93333
74694113786,36.26056,-76.175
74694313786,36.26056,-76.175
74695099999,35.6666666,-75.9
72617014742,44.4683,-73.1499
72637014826,42.9666,-83.7494
72640699999,42.58,-87.75
72646314897,44.9288,-89.6277
72654614946,44.9047,-97.1494
72658999999,43.683,-93.367
72671099999,42.567,-110.1
72683724162,44.02056,-117.01278
72695599999,44.0,-124.12
72734499999,46.25,-84.467
72745799999,46.825,-95.886
72764024011,46.7825,-100.7572
72779624137,48.6033,-112.3752
72788324220,47.03389,-120.53028
72796499999,48.25,-122.6666666
74394699999,42.783,-71.517
74704199999,34.083,-118.033
74704399999,34.086,-118.035
74718599999,32.834,-115.579
74718699999,32.633,-116.467
74718703104,33.62667,-116.15944
74718823158,33.6186,-114.7142
74724023168,32.883,-112.717
74730099999,30.1666666,-102.4166666
74732099999,32.85,-106.1
74733099999,33.9,-106.4
74740013973,30.51083,-99.76639
74754013934,31.317,-92.55
74755099999,31.1333333,-92.5666666
74768599999,30.4,-89.067
74768613820,30.41667,-88.91667
74775013846,30.06667,-85.58333
74777003852,30.41667,-86.68333
74781099999,30.967,-83.2
74788012810,27.85,-82.51667
74790013849,33.96667,-80.46667
74791013717,33.68333,-78.93333
74791593718,33.81167,-78.72389
74794599999,28.617,-80.7
74795012867,28.23333,-80.6
74796012804,27.65,-81.33333
78543011640,18.3363,-64.98
74702023110,36.33333,-119.95
74780499999,32.009,-81.146
78535011630,18.255,-65.64083
91162022501,22.03333,-159.78333
91165022536,21.98389,-159.34056
91170022508,21.48722,-158.02806
91176022519,21.45045,-157.76794
91178022514,21.31667,-158.06667
91182022521,21.324,-157.9294
91186099999,21.15,-157.1
91190499999,20.95,-156.667
91190599999,20.783,-156.95
91197599999,19.733,-156.033
91197699999,20.001328,-155.668108
91197799999,19.75,-155.55
91285021504,19.7191,-155.053
91190022516,20.89972,-156.42861
69001499999,32.35,-106.367
69365499999,0.0,0.0
72201012836,24.555,-81.75222
72289799999,35.233,-120.633
72462799999,37.95,-107.917
72606014764,43.6497,-70.3002
74509023244,37.40583,-122.04806
91161099999,22.15,-159.65
99017099999,57.0,-20.0
99018099999,66.0,2.0
99023099999,47.0,-17.0
99202099999,23.43,-162.21
99203099999,56.3,-148.17
99204099999,25.84,-89.66
99205099999,37.98,-130.0
99206099999,47.4,-124.5
99207099999,38.47,-70.56
99209099999,48.07,-87.78
99211099999,47.57,-86.55
99212099999,30.09,-88.77
99213099999,47.35,-89.83
99214099999,42.68,-87.03
99215099999,32.0,-75.0833333
99216099999,42.58,-130.36
99218099999,45.33,-86.42
99220099999,40.8,-137.48
99221099999,46.05,-131.02
99222099999,44.28,-82.42
99223099999,45.35,-82.84
99224099999,41.68,-82.4
99225099999,29.6,-93.5
99226099999,37.7,134.3
99228099999,29.0,135.0
99229099999,41.85,-124.38
99231099999,35.1,-121.01
99232099999,28.7,-95.3
99234099999,40.1,-73.0
99236099999,41.11,-66.62
99237099999,46.144,-124.51
99238099999,35.74,-121.89
99240099999,38.46,-74.7
99241099999,36.75,-122.42
99242099999,42.35,-70.69
99243099999,17.14,-157.79
99244099999,26.01,-85.91
99246099999,46.2,-124.2
99247099999,31.9,-80.9
99248099999,37.36,-122.88
99249099999,38.23,-123.32
99250099999,39.22,-123.97
99253099999,20.4,-157.1
99254099999,60.3,-177.0
99255099999,57.2,-170.3
99256099999,55.9,-168.0
99258099999,34.71,-120.97
99260099999,33.75,-119.08
99261099999,19.16,-160.74
99264099999,37.75,-122.82
99265099999,40.42,-124.53
99267099999,56.983,-9.883
99269099999,55.1,-163.1
99271099999,25.17,-94.42
99272099999,30.1,-88.2
99273099999,32.5,-79.1
99274099999,40.78,-124.54
99276099999,43.204,-69.128
99277099999,36.3,-75.4
99278099999,43.531,-70.144
99279099999,40.5,-69.43
99280099999,41.1,-82.0
99281099999,41.833,-124.4
99282099999,57.05,-177.58
99284099999,-18.0,-85.1
99287099999,48.7,-8.9
99289099999,57.0,0.0
99291099999,55.3,1.1
99294099999,41.9,-124.4
99299099999,43.0,-87.8
99401099999,28.9,-89.43
99402099999,36.91,-75.71
99403099999,35.15,-75.3
99404099999,33.49,-77.59
99405099999,26.61,-80.03
99406099999,43.97,-68.13
99407099999,47.68,-124.49
99408099999,57.27,-133.63
99409099999,48.22,-88.37
99411099999,27.83,-97.05
99412099999,38.96,-123.74
99413099999,47.87,-89.31
99414099999,41.4,-71.03
99415099999,30.4,-81.4
99416099999,34.62,-76.52
99417099999,26.317,-80.083
99418099999,48.32,-122.84
99419099999,47.08,-90.73
99420099999,47.18,-87.22
99421099999,34.58,-120.65
99422099999,27.07,-82.45
99423099999,32.68,-79.89
99424099999,43.34,-124.38
99425099999,42.49,-79.35
99426099999,29.67,-94.05
99427099999,42.97,-70.62
99429099999,29.27,-89.96
99430099999,48.39,-124.74
99431099999,24.9,-80.6
99432099999,43.89,-76.45
99433099999,43.75,-87.69
99434099999,41.63,-82.84
99435099999,47.66,-122.44
99436099999,29.67,-85.36
99437099999,43.78,-68.86
99438099999,31.95,-80.68
99439099999,26.7,-79.0
99440099999,38.9,-76.44
99441099999,29.86,-81.26
99442099999,30.25,-88.07
99443099999,25.01,-80.38
99444099999,29.4,-88.6
99445099999,24.63,-81.11
99217099999,51.83,-155.85
99239099999,15.0,-75.0
99262099999,17.52,-152.48
99285099999,60.58,-146.83
99410099999,40.46,-73.83
99428099999,44.61,-124.07
99446099999,41.0,-73.1
99513099999,56.4,2.2
99533099999,57.92,0.0
99557099999,42.4,-15.2
99591099999,28.51,-84.51
99447099999,27.8,-93.1
99449099999,8.93,165.75
99450099999,6.1,172.1
99451099999,29.667,-94.05
99453099999,4.6,168.7
99506099999,57.7,1.4
99507099999,58.05,-3.05
99511099999,53.8,-3.5
99516099999,60.22,-146.83
99517099999,59.35,1.3
99518099999,60.38,1.05
99520099999,57.1,1.0
99521099999,53.05,2.1166667
99523099999,56.3,2.01
99526099999,58.3,-1.7
99530099999,58.3,1.0
99540099999,59.5,1.4
99545099999,28.519,-80.166
99546099999,28.9,-78.55
99547099999,28.8,-86.06
99551099999,43.0,-79.3
99554099999,55.12,-6.6
99560099999,29.0,-14.1166667
99574099999,57.0,2.0
99584099999,29.4,-25.92
99593099999,50.4166667,0.2333333
99632099999,58.1166667,0.1166667
99999999999,27.4,175.6
